,MedHouseVal
9420,4.938
11218,1.595
19164,1.602
1349,1.548
13209,1.07
20398,2.517
1360,0.985
7170,1.161
5685,3.964
12433,0.664
15706,1.175
14246,0.926
12984,1.43
3205,0.803
11743,2.201
16393,2.125
3255,0.562
19636,1.391
277,1.981
12541,1.378
16395,1.621
11069,1.594
15693,5.00001
15316,1.661
20518,0.823
8549,2.258
9656,0.757
10585,2.765
9920,2.026
18805,0.804
1441,1.617
15899,2.759
15236,5.00001
9908,1.532
20314,1.966
13826,0.869
11371,2.296
1906,1.214
7537,1.053
13624,0.677
8690,2.781
18902,1.097
5011,1.875
3385,3.169
16887,4.5
285,1.353
17944,2.759
17916,2.618
17106,5.00001
6509,2.146
886,2.208
17191,2.861
9402,4.6
19096,1.984
3639,1.838
19765,0.633
20246,2.127
18925,1.958
5117,1.021
15814,3.912
16644,3.288
13114,1.481
8287,3.398
4383,2.308
18441,2.41
14509,2.544
2161,0.834
7373,1.482
6880,1.832
8050,2.138
18013,2.739
3337,1.326
1471,2.062
19702,1.417
10163,3.49
1531,3.975
3257,0.625
7662,1.744
8850,5.00001
17357,1.93
7248,1.625
9172,1.546
11495,3.953
17267,3.364
5064,1.083
6845,2.023
481,2.5
2284,0.788
2683,0.96
7834,1.44
20334,2.322
7033,1.731
15030,1.63
19033,1.919
17871,2.25
5180,0.946
13746,1.298
5810,2.181
17808,2.737
20395,3.429
17344,1.681
13926,0.691
18455,2.896
3484,3.772
4196,1.871
4478,1.5
9301,2.395
16261,0.635
16709,1.526
12389,5.00001
7544,1.056
16184,0.875
8972,3.335
16255,0.483
10278,3.275
5185,0.903
4980,1.346
18314,4.255
14520,1.603
10453,3.127
1960,1.381
4284,2.0
6870,1.603
8771,3.277
3322,0.75
8235,1.625
5544,4.348
12050,1.079
5581,2.234
9682,1.375
9176,2.621
12559,0.583
32,1.104
2281,0.475
2966,1.341
20030,0.806
10291,2.439
6584,5.00001
2636,0.796
10301,2.775
11504,4.0
20502,3.25
6645,1.464
13980,2.25
19375,1.833
15049,1.932
19886,0.765
18077,5.00001
6310,2.154
18130,3.544
15027,1.493
914,2.222
7210,1.524
17102,3.427
6166,1.639
1673,2.037
394,2.074
11781,1.411
1514,2.161
11397,2.734
7167,1.319
4502,1.417
359,2.528
14347,1.917
16136,5.00001
931,2.238
16248,0.699
5732,3.757
16349,1.388
16745,2.67
15158,1.943
12466,1.645
2857,1.046
5360,5.00001
18425,2.131
1077,1.163
6533,1.686
1923,1.185
18331,5.00001
6332,3.25
7548,1.556
13220,1.931
14069,1.39
11480,2.61
3361,0.618
2483,0.62
13273,2.439
850,2.125
14466,3.923
13600,1.166
13797,0.647
1167,0.531
15781,1.938
17581,2.411
18801,0.875
785,1.979
15382,2.083
7137,2.102
13260,1.74
1336,1.742
14667,1.741
6398,3.772
12566,0.866
14897,0.962
8064,4.063
15408,1.488
213,1.247
8646,5.00001
19885,0.938
11787,1.732
6228,2.048
13807,0.616
10641,3.333
4895,1.075
1554,3.437
9654,0.495
19734,0.791
19888,0.793
6025,1.343
10304,1.696
1332,1.519
6004,1.24
14801,1.445
6919,5.00001
17097,3.338
12715,4.483
8241,1.5
12710,1.136
4830,1.5
3338,1.321
10367,2.348
1812,1.196
1468,2.006
1915,1.722
13693,0.816
10911,1.774
14275,0.789
6304,1.363
12646,1.1
10756,5.00001
5281,5.00001
14850,1.123
1840,2.632
19542,4.5
14831,1.206
8903,5.00001
17972,2.819
85,0.982
11335,2.314
1926,0.955
7263,1.125
15078,1.125
1546,2.5
2501,0.58
14922,1.843
8256,1.804
18007,2.83
15663,5.00001
12830,0.962
10951,1.375
7406,1.709
6315,3.825
5346,4.275
17596,2.628
943,2.457
1482,1.75
10965,1.95
8130,1.481
16734,2.534
11555,3.047
1300,0.973
4584,1.875
9445,1.12
10329,2.705
10430,2.841
8831,3.0
3243,0.548
5624,1.506
6436,2.122
8422,1.928
16779,2.687
3032,0.969
10408,1.903
17027,4.264
14146,1.139
10490,2.5
158,3.487
10941,1.519
15233,5.00001
7689,2.613
5942,3.555
2632,1.07
4698,4.85
1854,0.746
3695,1.772
11523,2.661
3261,0.683
17149,5.00001
17552,1.852
11679,2.07
8026,2.209
7467,1.394
17390,1.083
5556,2.844
20072,0.914
14542,1.683
16667,2.08
15181,2.207
6409,3.66
20585,0.836
7471,1.411
7105,2.063
9951,2.676
19933,0.934
15151,2.111
8493,1.736
5092,1.0
9063,1.109
2352,0.763
8701,2.815
20447,3.75
4056,5.00001
2107,0.556
18975,0.929
17823,1.811
15338,1.573
18626,3.977
2239,1.193
8870,5.00001
11726,0.993
16056,3.296
6254,1.526
2885,0.508
12335,1.0
18061,5.00001
13358,1.502
2211,0.73
19101,1.891
219,1.438
786,2.281
15667,5.00001
2929,0.436
1008,1.775
10338,2.046
1631,4.232
5537,5.00001
15787,3.5
19352,1.513
7139,2.056
12729,1.441
15163,1.813
13591,0.788
17704,2.194
5680,3.328
5374,2.716
2852,0.856
8158,2.285
17786,1.963
4362,3.936
531,1.908
20051,0.51
10506,3.155
18981,1.404
11444,2.647
12100,2.365
16987,5.00001
8272,3.041
15440,2.537
20253,2.343
18880,1.333
6045,1.106
12571,0.757
8019,2.091
20370,3.338
7427,1.653
3754,1.902
439,1.2
10349,2.781
1211,0.949
9130,1.543
6718,5.00001
10649,4.521
14575,3.625
19437,1.356
1766,1.353
20313,2.077
20528,2.232
9890,1.833
13617,0.838
16551,1.553
20478,2.258
65,0.784
598,2.316
17028,2.563
2011,0.621
16910,5.00001
9783,1.35
5772,2.202
19288,1.65
10048,1.649
2877,0.5
7888,3.374
3184,0.666
2795,0.806
9378,3.1
12209,3.372
13958,1.535
14895,1.355
12493,2.0
15207,2.816
12210,2.219
13140,1.625
13952,1.719
13107,0.912
17943,2.561
1135,1.218
2740,0.762
12858,0.734
4763,1.394
3691,1.543
5508,3.039
15065,1.042
2820,0.514
5261,5.00001
10928,1.595
11049,2.0
20,1.475
5199,0.941
16372,1.077
2520,0.731
887,2.138
16797,2.526
4941,0.971
5296,5.00001
15036,3.016
6833,2.682
19185,3.846
2135,0.715
11348,1.904
10808,1.854
2439,0.927
6106,1.402
8563,2.75
7600,1.041
2970,1.763
963,2.592
20591,0.555
14663,1.742
15643,2.875
11615,2.125
19511,0.839
12325,0.785
5927,1.746
16962,3.969
18481,3.868
3587,2.116
13053,1.034
17571,1.847
8323,0.969
1253,0.691
3661,1.9
510,5.00001
17967,2.883
4432,1.14
263,1.214
15304,2.667
16409,0.997
9165,2.183
19832,0.518
19079,1.76
495,3.769
1914,5.00001
5525,2.857
7859,2.258
10010,1.704
4055,3.825
20108,1.625
19956,1.081
16975,2.929
19139,1.576
19072,1.955
17291,5.00001
8827,3.0
8008,2.163
3099,0.819
14465,4.063
10891,1.577
19743,1.379
5679,4.643
10197,1.856
12758,1.569
9579,0.797
5036,1.49
19075,1.713
4215,2.303
1725,0.813
14619,1.786
4621,4.45
14175,1.373
15311,5.0
9595,1.262
2296,0.745
13974,1.114
8720,3.42
6568,1.821
9409,4.004
15726,3.227
19097,1.819
16085,4.333
7207,1.339
12866,1.2
975,2.333
13543,0.96
4626,5.00001
17790,2.152
20316,2.239
20471,1.969
12547,2.287
12947,1.862
9624,0.576
5821,4.462
5383,3.0
13761,1.313
11833,1.413
16438,1.528
19849,1.457
16979,2.718
20135,2.303
2978,1.007
14949,1.761
990,3.275
1595,4.065
11435,3.44
11974,0.966
13817,1.104
14510,1.693
16540,1.019
10132,1.964
8368,1.708
16723,1.761
20618,0.634
2012,0.675
16831,2.625
14002,1.128
2299,0.993
7221,1.388
13672,2.145
14839,0.978
4387,1.875
5982,1.568
18173,3.49
16178,2.237
2735,0.625
6755,3.514
15768,4.769
19685,0.652
15418,1.426
14556,3.37
2106,0.596
5233,0.955
17532,3.5
13364,2.011
17941,2.511
15016,1.182
3496,2.237
2006,0.612
6488,1.792
12975,1.254
1665,2.051
10623,1.602
8927,4.25
9736,2.272
2803,0.679
5272,5.00001
2365,1.069
618,2.454
3854,2.1
4117,2.746
15119,1.19
583,2.747
11081,2.306
6136,1.348
18740,0.773
15749,3.5
18358,5.00001
7169,0.982
7390,1.006
1403,2.356
2453,0.702
2502,0.543
2455,0.827
2710,0.938
10710,0.806
169,0.975
16415,1.583
19266,1.292
802,1.582
2194,0.553
12796,0.517
8375,1.477
16326,1.349
7584,0.984
13146,1.625
13471,1.126
10318,4.601
20107,1.0
5926,2.117
15327,2.741
16486,1.663
16243,0.938
11296,1.843
16062,3.184
292,1.76
16444,1.167
17134,3.796
2033,0.455
1784,0.797
6274,1.579
747,1.354
7370,1.661
5347,5.00001
20129,1.905
13959,1.245
19180,2.469
736,1.962
20028,0.555
4713,5.00001
15597,1.271
2343,0.936
10205,2.417
16597,2.487
2332,1.002
6206,2.872
1503,1.446
733,2.103
11343,1.779
16495,1.134
12678,1.337
1446,1.82
12752,1.156
12149,0.924
3042,0.654
1067,1.375
18754,0.606
16697,1.6
1404,1.962
8054,1.344
2313,0.863
19871,0.506
9329,1.875
11288,2.157
13611,0.953
4918,1.042
1639,4.99
17105,4.093
4688,5.00001
4693,4.869
6204,4.285
9440,1.208
3029,0.638
15980,3.677
14807,5.00001
5559,5.00001
10565,1.484
8160,2.239
18326,4.92
20513,2.25
8819,2.0
7643,1.735
18268,5.00001
8664,3.553
18887,1.073
9011,5.00001
14710,2.683
13726,1.0
6575,2.417
8417,1.523
10007,1.568
11463,3.5
5496,2.72
19181,2.598
14909,1.56
6620,2.25
18201,2.397
14322,0.863
11802,1.108
14040,1.625
5100,1.426
14833,0.929
16048,2.118
2202,0.893
17498,2.718
383,0.982
20465,1.88
7287,1.699
5667,2.534
12084,1.878
17207,3.574
8572,4.721
15104,1.345
16441,1.018
9489,1.75
6555,4.5
3505,2.046
15584,1.729
13223,1.655
13500,0.816
9236,0.96
10481,3.14
6148,1.439
6108,1.556
18150,2.25
12644,0.557
20080,1.86
18069,5.00001
11818,1.919
15392,2.5
9156,2.537
13843,0.928
16524,1.308
3158,0.945
18516,2.125
3629,1.867
15523,0.985
3267,1.432
8056,1.519
5301,5.0
14129,0.955
15265,2.527
12649,0.8
17522,2.0
514,5.00001
11745,2.878
13027,1.307
9359,4.688
11916,1.173
19680,0.735
16534,1.063
15301,1.854
9364,4.352
10145,2.016
8165,2.336
7375,1.833
11687,1.611
10032,1.211
8345,1.862
10543,1.625
18808,0.778
20382,4.234
2470,0.746
4657,3.273
11996,2.032
9381,5.00001
8243,1.0
10105,1.536
2924,0.578
13458,1.012
12693,1.907
8504,2.536
11204,1.606
9146,2.202
10806,2.221
5424,3.408
10624,2.787
3529,3.084
12297,0.718
15110,1.585
11123,1.701
12175,0.83
605,1.905
4424,2.25
1579,2.873
12025,0.885
4430,1.521
539,1.022
8122,1.306
11009,3.74
18885,0.928
4238,3.935
4508,1.243
12237,1.189
6830,2.444
19673,1.268
829,2.039
10775,2.618
11683,1.78
3433,1.481
19442,0.875
19827,0.674
1272,1.871
1958,1.286
6120,1.455
13097,1.577
12640,0.754
9356,5.00001
2269,0.675
5469,2.675
18998,1.435
14249,1.025
11313,1.809
15080,1.114
15627,5.00001
12942,1.598
9473,1.044
13690,1.448
6097,1.996
10989,2.528
16086,4.062
4327,5.00001
3776,3.861
19317,1.325
7001,1.603
2248,1.212
12304,1.0
16582,1.948
1662,2.869
511,5.00001
15670,5.0
6334,2.976
14738,1.319
11922,1.338
4759,1.232
10014,1.859
2298,0.847
1664,2.536
9180,5.00001
15441,2.169
15889,1.875
9937,2.693
10029,1.327
3716,2.172
15422,1.507
14182,1.043
493,5.00001
13185,1.842
19044,1.285
11811,1.588
17802,3.741
10766,4.55
1721,2.125
17474,2.683
3686,1.757
13006,1.6
755,3.326
5127,1.018
1929,1.734
12905,1.48
18650,2.944
18547,2.5
18135,2.895
11993,3.75
350,0.9
13393,1.614
14567,1.76
5725,3.313
9556,0.728
2380,0.693
17669,1.125
7840,1.623
17396,1.214
1994,0.53
11797,0.821
16686,1.638
10691,1.625
10285,2.996
2449,1.209
4618,2.817
18948,1.871
3576,3.231
2472,0.756
816,1.904
7180,1.417
20220,3.49
7328,1.682
4581,1.75
1792,2.698
8380,1.708
4333,3.303
10193,1.957
5094,0.985
6639,5.00001
18642,2.346
17177,3.185
10863,1.849
8896,4.708
18967,1.011
16431,1.301
1652,3.07
7553,1.344
969,2.479
13274,1.928
8372,3.238
16148,4.047
12440,1.55
502,1.423
4856,1.121
8253,1.813
11701,2.185
18075,5.00001
6396,3.522
20226,1.605
12316,1.135
20426,5.00001
14565,1.814
6356,1.796
20058,0.437
13736,1.532
7774,1.599
15442,2.157
11548,2.341
13915,0.656
13461,1.198
6250,1.546
19175,3.441
12112,1.299
738,1.869
9203,1.044
12166,1.488
2559,0.675
15959,2.669
11152,1.917
7355,1.642
5612,1.72
3992,4.09
5419,5.00001
13064,1.011
17409,0.832
13587,0.682
8673,4.272
20424,3.576
1025,1.209
5975,1.672
6586,5.00001
12914,1.902
3693,1.695
7930,1.533
12179,1.042
1687,2.432
15623,5.00001
16102,2.841
1177,0.394
16101,2.608
9729,1.853
20033,0.608
5747,3.547
2225,1.883
9182,2.026
20169,2.199
4667,1.688
14616,1.576
17975,2.909
15983,3.596
4985,1.291
5009,1.811
7677,1.686
18984,2.611
13476,1.307
1761,1.391
2942,0.489
9493,1.514
14572,2.12
8107,1.431
6743,2.799
4742,1.58
1764,1.358
10977,2.138
5806,2.481
8331,1.243
12177,1.733
6724,5.00001
20242,2.445
8181,2.396
204,1.181
1799,0.842
13417,1.25
20256,1.435
16484,2.0
1320,0.902
9377,3.862
11914,1.153
2756,0.884
8914,3.25
680,2.134
9541,0.813
20150,1.899
6392,5.00001
17211,2.67
11645,2.161
1911,1.26
14454,4.1
2882,0.575
5934,1.98
11478,3.025
15697,5.00001
15407,0.97
17695,1.235
4206,2.089
12075,1.61
13168,2.079
209,1.133
7683,1.513
16016,4.268
4552,1.125
4281,1.75
17341,2.75
17679,1.763
18789,0.985
7585,0.979
10598,3.28
11511,5.00001
7622,1.864
4480,1.485
3227,0.431
16913,5.00001
8468,1.927
8340,1.688
12111,0.854
6851,2.207
3465,2.182
18715,0.901
18708,0.756
18565,1.517
10529,1.875
9668,0.978
16635,3.177
12653,0.712
9809,4.171
8661,3.798
19760,0.592
7096,2.154
7736,1.958
18282,5.00001
254,1.024
16035,2.286
6389,5.00001
20166,2.431
12120,1.357
11466,3.531
3192,1.125
3279,0.865
18888,0.992
14886,1.463
17350,1.64
18841,0.609
4708,3.85
4629,1.75
179,1.228
4093,3.75
12603,0.544
2233,1.283
10568,3.505
7809,1.619
11607,2.195
2664,1.019
13700,0.723
4060,3.183
1083,0.69
11199,1.647
16964,3.617
12932,2.129
12062,1.639
617,2.75
777,2.045
14645,2.38
10606,1.922
8001,2.128
5966,1.504
4611,1.417
10674,5.00001
11248,1.463
10467,4.206
9513,1.146
11729,1.393
16329,1.338
13437,1.138
9987,1.831
16000,3.336
17171,5.00001
2603,0.628
18015,2.868
20399,2.514
5785,2.0
7633,2.18
10063,0.795
6661,2.879
9317,4.208
11532,0.613
6237,1.673
15025,1.852
2195,0.828
2995,0.936
1680,1.732
9642,0.785
29,1.32
5557,2.896
14458,4.052
9008,3.8
12946,1.473
837,2.353
15339,0.877
483,2.188
6992,1.689
18053,5.00001
20081,1.397
10011,1.615
18177,4.112
7977,1.626
5848,1.813
6115,1.241
17301,3.46
10273,2.16
15774,4.5
6496,1.851
11044,1.5
5587,2.333
16034,2.386
12532,0.938
3026,0.754
18008,3.003
7802,1.66
13091,1.324
14254,0.879
7752,1.828
15887,2.034
8777,2.547
1592,2.944
14788,1.594
11113,2.25
14592,1.976
8605,2.819
12131,1.17
7970,1.473
6143,1.597
8044,2.195
4643,3.222
6298,1.362
17167,5.00001
7833,1.271
15153,3.423
5052,1.063
404,3.744
14904,0.946
15947,2.42
10377,4.366
15192,3.623
6393,3.915
6667,3.005
18760,1.283
3120,0.98
18433,2.912
20020,0.52
4190,2.209
2570,0.996
9232,0.746
11991,1.41
7571,1.139
12107,1.335
6289,1.688
11008,4.815
596,2.593
7078,2.123
15952,2.618
15273,2.458
2549,0.705
1885,0.858
18131,3.5
4765,1.468
4376,2.173
18776,0.786
385,2.768
4588,2.75
6121,1.495
15535,2.64
16272,1.136
19745,1.043
893,2.489
19413,1.611
10779,2.768
12234,0.87
141,3.314
2680,0.637
5900,2.183
12060,1.228
19357,1.406
7665,1.719
4492,1.125
18961,1.25
16189,1.102
7486,1.173
6429,1.75
11613,1.969
3294,0.759
6397,2.762
11230,2.087
8615,3.219
9880,1.188
9223,0.839
7361,1.545
3201,0.919
18746,1.192
14055,1.35
15713,3.722
7119,2.024
3437,1.433
12623,2.122
10186,1.852
11469,4.777
1007,1.834
10659,2.69
9735,1.557
12980,0.825
9610,0.576
7196,1.25
11720,1.533
12911,2.4
16969,3.528
4063,2.654
7265,1.432
16120,3.5
14440,2.382
5560,5.00001
18503,3.9
579,2.549
20172,2.25
6413,4.374
9058,1.003
8554,2.472
12217,0.43
11686,1.594
18174,3.463
20006,1.137
14024,3.022
17748,2.21
8009,2.217
18952,0.99
5976,1.809
12652,0.759
9454,0.603
3061,0.598
18060,5.00001
16627,2.078
18522,2.941
6390,5.00001
19379,1.427
9256,0.523
17672,1.125
4260,3.25
9315,4.392
3798,2.094
19309,2.939
9764,2.884
15299,2.833
12394,3.181
11465,2.529
13240,1.917
11617,1.931
10662,2.742
14906,1.082
8201,2.179
10677,3.737
14552,2.495
8200,2.154
17523,2.095
15444,1.585
1838,1.625
19962,1.292
0,4.526
2746,0.864
16181,0.633
3737,2.86
4919,1.058
5650,2.258
11351,2.151
9967,1.875
7472,1.521
8808,5.00001
16646,1.659
15367,2.959
20296,1.834
3579,2.329
42,1.188
19459,2.905
19826,1.089
4840,2.583
7237,1.618
16778,3.067
20430,2.247
13847,0.983
5629,3.462
12940,2.587
15718,2.2
14364,2.697
2348,0.687
2030,0.585
353,1.004
800,1.576
18878,1.625
12187,1.574
5079,0.94
15012,1.414
8823,3.125
15785,2.75
16084,3.694
17971,2.632
20383,2.288
4409,1.555
4423,1.75
12717,2.833
7275,1.188
19698,1.238
13745,1.381
16929,2.348
10520,3.842
16398,0.875
523,2.41
3941,2.254
15326,1.736
9482,1.05
8216,1.417
13231,2.863
2990,0.595
5532,3.652
18559,2.583
1511,3.677
20025,0.629
4400,2.135
9059,1.196
3739,2.402
9675,2.427
17743,3.026
9053,1.3
6338,2.652
569,2.062
18562,1.166
14493,2.674
19792,0.792
5530,3.659
14141,1.247
6840,2.156
13093,1.255
17020,3.91
8369,1.377
8884,5.00001
18133,4.518
5201,0.813
3845,1.742
1645,5.00001
12346,1.452
7273,0.964
18275,5.00001
7849,1.607
17043,5.00001
12271,1.321
2739,0.996
10845,2.603
8338,1.42
10695,2.298
8840,4.5
2487,0.853
10275,1.428
8897,3.536
18392,2.793
19130,2.68
2434,0.624
10405,4.833
7209,1.408
19901,0.629
13153,2.415
7174,1.352
6814,2.141
12010,1.988
4737,3.341
9310,5.00001
6194,2.012
10723,4.504
18031,2.794
369,1.263
11028,2.357
17417,1.294
7226,1.569
16914,5.00001
9586,1.216
4114,4.976
16596,2.94
16545,1.61
10081,1.523
6054,2.279
19610,1.281
14863,1.238
4537,1.45
16884,5.00001
9975,1.894
3240,0.523
10764,1.063
6852,2.415
17201,5.00001
15196,2.557
14546,5.00001
16356,0.991
5430,3.019
18126,2.312
19212,1.854
10735,5.00001
19308,2.762
2396,1.446
18499,5.00001
16519,1.018
12656,0.841
18321,5.00001
3334,1.125
15185,1.676
10913,1.802
9314,3.294
2206,0.965
8621,3.293
199,0.713
13963,1.828
20330,3.406
17160,5.00001
5259,5.00001
18066,5.00001
10353,2.022
20228,1.925
5608,1.462
16905,3.75
14880,1.295
20270,0.875
14582,1.759
3445,1.538
17311,2.306
6785,4.773
16941,5.00001
694,1.704
14687,4.361
294,1.419
17319,2.909
16129,3.964
20440,3.081
9517,0.962
12595,0.784
19902,0.669
1372,1.294
12218,1.83
18523,3.209
4350,5.00001
18142,4.165
16481,1.467
9145,1.953
17223,2.938
17080,2.869
10269,3.244
20551,0.958
11539,1.375
12308,1.635
3892,2.087
16294,0.592
12533,0.8
10172,1.375
16638,2.045
40,1.554
20420,3.483
7323,1.62
8795,5.00001
2359,1.547
1972,1.366
18378,4.85
2383,1.076
5944,1.855
14701,1.689
11791,2.094
6033,1.308
14808,3.208
13892,0.658
2445,0.925
2234,0.54
5664,2.272
2988,0.658
11684,2.681
9077,1.0
15335,0.858
13729,1.493
18583,2.412
15661,5.00001
5072,0.965
4053,4.474
18076,5.00001
10785,3.179
17420,0.833
15460,0.875
11576,1.792
18089,5.00001
20510,0.748
4200,1.788
10330,3.007
1504,2.793
253,0.888
12046,1.025
19338,1.729
11875,1.051
16837,2.73
20315,2.8
10153,3.496
13450,0.956
13128,1.046
9825,2.479
12411,0.95
19830,0.72
17878,1.375
5268,5.00001
5923,2.605
17056,5.00001
6229,2.102
8726,3.534
1672,1.97
4956,1.232
1072,1.303
3976,3.331
9894,1.561
18091,4.853
17385,1.373
2350,0.836
3840,2.21
19398,0.919
9522,1.0
12974,1.302
13973,0.847
10992,2.342
6329,3.304
14377,4.0
11565,2.106
9005,5.00001
9622,0.596
4608,4.328
5838,2.318
44,1.844
16092,3.077
12997,1.674
7997,2.156
20067,1.212
1094,0.896
10625,3.047
9396,2.671
4072,5.00001
10872,1.807
11823,1.532
17485,2.954
3260,0.725
13582,0.658
17422,1.346
392,2.063
18662,2.835
11725,1.545
9487,1.429
6266,1.602
20448,1.957
15897,1.923
11043,2.676
15789,1.125
6112,1.361
8534,2.05
5124,0.975
1909,0.976
14505,2.808
2109,0.542
15636,5.00001
13135,0.962
7330,1.56
3365,0.91
14462,4.75
6119,1.326
13419,1.547
6351,2.194
3045,0.958
4692,4.569
15549,1.151
15474,1.633
13060,1.125
18933,3.288
9552,0.942
11506,5.00001
2377,0.589
13144,1.368
19061,2.579
13424,1.492
5619,1.547
14721,2.205
9471,1.5
5889,4.974
8377,1.375
11291,1.992
3805,2.212
15710,5.00001
18320,5.00001
9267,0.617
10619,3.336
2113,0.598
8167,2.23
14936,2.216
181,1.266
14154,1.855
18781,0.764
1087,0.787
5363,5.00001
10774,3.398
16808,2.375
9533,1.232
8521,2.246
19794,0.55
7987,1.73
9360,2.713
8185,2.872
11273,2.242
3618,1.743
14057,1.688
8140,2.219
12410,0.934
18402,2.741
8564,3.613
3580,2.304
19917,0.863
7222,1.32
10610,2.356
11840,0.709
3123,0.865
3239,0.647
10562,3.861
11156,2.207
18324,4.466
16943,2.964
15680,5.00001
8497,1.984
8693,2.596
9877,1.25
343,0.828
11494,2.878
12371,3.417
1479,1.518
17701,2.228
6878,1.708
10030,1.097
13361,5.0
4669,1.875
737,1.816
5361,5.00001
11912,1.125
16332,1.308
11954,1.108
14176,1.418
317,0.846
6774,3.5
212,1.25
3611,1.714
20219,3.582
12992,1.37
17493,5.00001
3938,2.282
11290,2.313
14739,1.488
9216,0.505
13774,1.118
6003,2.148
10115,2.45
1540,3.906
231,2.033
992,1.25
19655,0.894
4735,4.741
1198,0.562
16439,1.274
4571,1.521
11325,1.939
1612,0.734
8360,1.882
2149,0.619
18487,2.647
12916,1.6
536,2.75
10474,2.881
11696,1.605
10282,2.461
18704,1.012
5384,1.844
2879,0.58
7727,1.875
12508,2.325
16046,2.195
18367,3.187
10256,2.043
19689,0.838
10711,0.771
14593,1.828
10580,1.625
14989,1.414
11540,3.167
20155,3.25
13668,0.73
12240,0.763
644,3.418
19678,0.971
16616,1.842
10362,1.972
7441,1.718
6152,1.418
7893,2.991
9435,1.131
7554,1.281
5533,3.659
1151,0.652
16174,1.804
13520,2.213
18134,3.521
19112,2.321
12757,1.504
9125,1.074
11414,3.502
7344,1.815
16140,3.75
19409,1.563
8139,2.253
2808,0.672
3859,2.794
7485,1.327
17899,2.154
9455,0.792
12747,1.411
10832,2.201
16792,2.633
14576,1.614
3360,1.057
19985,0.745
6975,1.821
16362,1.162
10820,1.825
2494,0.583
13255,2.305
17445,1.726
20534,1.791
19618,1.708
10126,2.27
7627,1.966
16972,3.097
11357,0.875
4568,0.875
811,1.932
7793,1.149
15725,4.125
3833,2.256
5960,2.03
4902,1.005
16160,3.284
4246,5.00001
1306,1.524
7342,1.77
18214,5.00001
11005,4.513
6740,3.599
4815,1.325
4928,0.986
9037,1.239
16237,0.767
1114,0.58
19740,0.848
11908,1.348
14022,1.991
16802,3.026
38,1.914
3394,1.765
5112,1.342
578,2.486
8092,1.463
2097,0.491
13585,0.669
14189,0.862
19524,1.625
12220,5.00001
15620,5.00001
8245,1.625
2162,0.696
15728,4.184
18631,3.864
8814,5.00001
2491,0.66
7319,1.546
18713,1.487
1258,2.094
12000,2.719
18514,2.45
15589,1.938
20301,1.608
11572,1.777
3012,1.165
5740,3.681
20250,1.125
12102,2.165
12023,1.434
19277,1.432
20132,2.091
19515,0.958
7059,1.441
693,1.614
5340,3.363
2673,0.62
10620,2.907
5239,1.049
7573,1.188
7542,1.046
20095,1.071
8431,2.125
7565,1.073
13648,0.709
18681,4.2
10905,1.175
6111,1.176
10326,2.832
2954,0.579
14731,1.64
20260,2.347
12514,1.212
11486,1.348
7615,1.177
5279,5.00001
310,0.947
7208,1.273
16971,2.729
18256,4.072
12172,1.407
7650,2.086
5209,0.884
1494,2.671
9387,4.746
20524,1.159
822,1.692
2058,0.58
2268,0.738
11769,2.201
4032,4.25
5153,0.944
8738,3.617
16386,0.828
4522,1.65
6061,3.156
13634,0.994
688,1.521
4286,2.063
7842,1.464
9449,1.111
17264,2.318
2784,1.415
9169,1.671
2886,0.494
10251,1.717
3792,2.25
20416,3.237
1691,2.356
4960,1.16
19304,2.224
6832,2.457
11577,2.088
6019,1.085
17241,2.512
6192,1.766
14861,1.458
13816,0.925
9235,0.816
17693,2.17
16291,0.672
20488,2.23
9750,2.449
9197,1.063
12057,1.17
6831,2.08
12746,1.207
10088,2.558
19556,0.629
18956,0.942
18451,2.783
9220,0.815
5985,1.25
16991,3.757
17752,1.79
10603,1.996
8507,2.421
5014,1.126
5423,4.636
18822,0.961
12749,1.661
18205,3.365
1510,3.588
1113,0.865
1990,0.448
17839,4.41
15486,1.714
15721,3.553
9374,3.178
19042,1.785
8082,1.94
12892,1.055
16506,1.259
17526,1.625
2292,0.837
8543,2.674
16002,3.226
4523,1.484
11946,1.094
9942,2.167
9617,1.015
11533,0.543
3557,5.00001
15504,2.852
18161,4.068
1435,1.655
16681,2.676
3662,2.315
15614,5.00001
7848,3.5
12079,1.898
19553,0.75
10379,2.166
4375,2.0
7751,1.612
6563,2.402
4747,1.406
8797,5.00001
12558,0.56
8035,3.36
19722,0.675
6491,1.953
3321,0.778
20149,2.379
11441,2.197
11997,1.639
15248,3.821
11817,2.019
17977,3.149
7825,1.776
3313,2.005
10526,1.385
4591,1.625
13533,1.199
3417,1.5
14394,2.26
3233,1.0
12008,1.543
18119,4.048
9689,1.481
6248,1.557
7791,1.203
3351,0.783
12524,1.136
5626,1.601
5451,3.431
13675,0.857
6368,3.65
2799,0.14999
2583,0.875
2427,0.953
7314,1.813
4052,4.676
2835,0.846
6423,1.781
6815,2.132
2318,0.714
214,1.367
2089,0.613
12531,0.875
11707,1.7
14218,1.504
10212,2.304
12331,0.894
18334,3.56
8378,1.598
8522,2.273
17610,3.205
4491,1.568
6233,1.952
9941,1.213
13443,1.275
8779,2.448
8792,5.00001
14133,1.542
704,1.625
3523,2.438
13456,1.327
1668,3.107
11269,1.435
16862,2.285
4440,1.53
5198,0.969
14557,4.676
16323,0.946
17676,1.926
20367,5.00001
6081,1.917
17893,1.375
5418,4.657
6330,2.84
