,MedHouseVal
20248,2.75
5414,3.543
10609,3.115
15922,2.755
20000,1.125
19342,1.833
14353,1.25
3524,3.796
11794,1.244
5420,5.00001
6724,5.00001
5079,0.94
18658,2.907
2558,0.69
19753,0.844
10402,4.954
16185,0.45
20136,2.017
20530,2.018
10919,1.625
7319,1.546
17268,3.268
5294,5.00001
4473,1.519
10126,2.27
13484,1.182
8359,1.571
18355,5.00001
19329,2.492
10104,2.15
2016,0.528
9568,0.692
19163,2.203
14590,2.125
8268,5.00001
11791,2.094
4604,5.00001
6147,1.416
10935,1.731
15656,5.00001
9198,1.065
131,3.926
20535,1.485
4643,3.222
9946,1.951
497,1.823
17282,3.928
4826,1.5
6174,2.06
10968,3.203
10301,2.775
13786,0.983
20561,1.089
6324,3.604
17121,1.594
17217,3.206
8830,3.833
9489,1.75
12140,1.875
11815,0.553
9671,1.607
15359,1.434
7541,1.05
763,1.666
5924,3.587
10924,1.705
9976,3.033
5066,0.982
6840,2.156
7594,0.98
9012,4.481
2769,0.538
1953,1.113
16897,5.00001
17866,2.522
16596,2.94
8850,5.00001
4120,2.579
8270,2.663
20559,1.672
15133,1.635
605,1.905
15,1.4
10621,1.845
6412,4.085
5766,1.625
3049,0.646
7728,1.772
3952,3.9
309,1.0
15702,5.00001
1149,0.795
2517,0.696
10098,1.619
2128,0.788
702,3.011
4866,2.0
3674,1.868
3842,1.542
17859,2.207
1111,1.029
18857,0.56
8487,1.726
20593,0.798
637,1.417
2406,0.517
9871,1.691
6746,2.705
2228,1.236
18150,2.25
12120,1.357
10845,2.603
5612,1.72
18725,1.142
5455,2.972
7879,2.318
17333,2.268
70,0.825
7878,2.397
5768,2.436
1178,0.503
8360,1.882
13211,1.63
18369,2.933
20444,2.086
2010,0.541
16710,1.448
15695,5.00001
13903,0.65
19905,1.102
16095,2.963
19490,1.06
13248,1.766
3759,1.742
10432,2.31
6047,1.181
20596,0.685
2957,0.719
18128,3.387
12801,0.609
6907,2.353
11604,2.58
12111,0.854
7078,2.123
944,2.422
11679,2.07
9003,3.72
14126,0.953
13585,0.669
8062,4.903
12818,1.053
10946,1.635
12335,1.0
18492,2.036
8696,2.859
1152,0.841
15375,1.546
4313,1.65
6274,1.579
19003,1.583
6787,1.928
2474,0.609
6765,3.511
2945,0.332
16852,2.929
10722,2.708
8660,3.49
16764,2.877
184,1.119
13684,1.284
10614,3.025
18992,2.984
13751,1.623
18610,1.964
12077,2.579
16267,0.683
16597,2.487
6018,1.259
1028,0.991
15480,1.932
3925,2.51
5777,1.771
5562,1.596
15176,1.606
1360,0.985
5950,2.092
4905,1.158
6656,1.556
2341,1.062
15604,3.086
12758,1.569
10557,2.868
528,2.088
2369,0.848
8287,3.398
10482,3.3
2631,0.79
11693,1.761
13601,0.915
9731,2.299
16374,0.911
303,0.975
4162,1.693
14732,1.809
4536,1.463
13148,3.742
9722,2.535
20579,0.784
465,1.964
19195,1.612
4209,1.7
10227,1.489
20539,1.641
5123,1.403
15816,2.25
13389,1.278
17219,5.00001
10017,2.261
17468,3.312
17726,2.174
9939,2.75
13528,0.871
16401,1.813
2320,0.68
10809,2.72
2019,0.495
18263,4.421
567,2.293
13410,1.207
14672,1.75
19084,2.117
4486,1.375
1945,1.963
14962,2.409
7487,1.319
17185,3.543
18053,5.00001
15855,3.108
2570,0.996
16878,3.871
17578,2.93
6263,1.469
9844,3.01
16682,1.952
20188,2.348
9249,0.942
18304,3.609
7762,1.758
3283,0.65
20481,2.5
1138,1.683
19983,0.544
8441,2.256
14897,0.962
13695,1.102
7803,1.746
7514,1.107
12492,1.141
9978,2.758
158,3.487
9419,2.75
20189,2.365
2060,0.895
881,2.312
17722,2.31
19574,1.278
4959,1.25
7050,1.415
15854,2.989
11636,2.296
11856,0.825
6762,1.882
6615,2.681
12266,0.817
4802,1.259
14981,1.695
6299,1.272
13873,1.234
13257,2.335
6505,1.891
18568,1.945
19791,0.792
7749,1.842
2058,0.58
16762,2.38
17526,1.625
17207,3.574
7075,2.325
11498,1.694
6339,1.845
15908,2.799
5821,4.462
4716,3.625
2215,2.292
6994,1.714
1482,1.75
16687,1.797
9514,1.274
6632,1.554
8506,1.953
5444,3.24
9047,1.594
16253,0.542
11979,1.15
2548,0.646
642,2.184
16164,3.367
10421,2.82
3469,1.922
8865,5.00001
14195,1.192
2398,0.786
4064,3.349
4781,1.768
1858,0.695
11465,2.529
6579,4.837
14168,1.568
12589,0.591
3355,0.715
521,3.353
7859,2.258
4030,1.893
18013,2.739
20064,0.962
10456,2.716
12566,0.866
10204,1.821
19594,1.336
11257,2.156
11699,1.375
15239,3.96
872,2.234
16745,2.67
19994,0.661
11346,1.948
4231,3.919
13137,1.089
306,0.914
9048,1.411
16932,2.5
11788,1.102
9983,3.0
5181,0.996
15279,2.848
12262,0.74
1924,1.201
9159,1.879
18062,5.00001
9119,1.485
6208,2.662
10261,2.885
5161,0.993
17374,1.369
13566,1.221
12804,0.7
4301,2.625
19021,1.348
5936,1.568
260,1.584
14345,2.55
18592,2.4
1091,1.167
10043,1.538
6931,1.764
4649,3.8
17009,3.106
10515,2.885
7142,1.851
11629,2.375
11178,2.989
15191,2.601
532,2.079
2417,0.567
15234,5.00001
4676,4.5
2921,0.7
14642,1.922
2249,1.433
5479,3.267
19976,0.713
19643,1.648
16200,0.546
1718,0.851
18437,1.839
2459,0.942
6793,2.188
18429,2.241
20351,2.182
16948,4.646
3338,1.321
13344,0.969
18728,1.367
19155,2.53
12740,1.341
6621,3.154
19105,2.345
14992,1.254
7470,1.625
3691,1.543
5767,2.38
4395,2.031
6205,4.912
2903,0.725
1839,3.114
17273,2.265
18566,1.646
14268,0.865
11263,1.678
6758,3.596
14968,1.781
12034,1.054
9423,4.958
620,1.716
1656,3.667
2628,1.306
18111,3.263
18257,3.536
11661,2.009
1999,0.939
8649,3.924
3881,2.132
11901,3.152
4215,2.303
18915,0.864
8883,5.00001
7224,1.543
1723,0.804
5747,3.547
6104,1.419
18993,2.458
2407,0.658
10080,1.808
3465,2.182
13850,1.156
20382,4.234
17897,2.341
18921,2.018
443,2.0
12050,1.079
17226,4.156
376,0.952
825,1.569
704,1.625
10528,3.183
16487,1.05
2655,0.946
11153,2.19
18799,0.52
11550,1.8
3442,1.342
14577,1.716
6820,2.356
10732,5.00001
9313,4.878
13574,0.976
2337,1.137
16117,2.711
4872,1.273
3066,0.598
11592,2.594
17440,1.424
16490,1.769
3909,2.072
20312,1.75
15178,1.379
12218,1.83
703,2.419
5172,0.862
1934,1.989
4694,4.864
13229,3.601
5526,3.872
16488,1.652
8031,3.124
2804,0.871
8272,3.041
13339,1.855
8653,4.3
14857,1.458
17322,3.098
11247,1.538
15958,2.316
4129,2.092
1049,1.348
8667,5.00001
11233,1.974
9672,1.3
15410,1.514
15984,3.457
16435,1.55
14290,2.409
4617,2.823
9922,1.644
908,2.751
14514,1.761
2293,0.831
9392,4.89
7273,0.964
5651,2.25
16286,0.731
20001,1.125
4121,2.915
18491,1.986
8303,4.615
18812,0.903
7229,1.739
1701,1.84
5879,2.679
13590,0.708
20174,5.00001
15598,1.107
978,3.932
12463,1.614
15256,2.696
15668,5.00001
7730,2.015
7570,1.162
6194,2.012
14057,1.688
10392,2.142
4960,1.16
9405,4.0
20038,0.523
4364,3.186
17782,2.091
18307,4.178
9905,1.552
11806,2.12
7699,2.673
16952,4.585
10037,1.25
13922,0.5
10981,2.296
12794,0.67
14144,1.265
2416,0.609
14111,0.934
1614,4.026
18747,1.167
2366,0.995
8854,5.00001
13892,0.658
4786,1.215
3996,2.713
7074,2.262
7540,1.032
3679,1.791
18038,5.00001
15642,4.2
10887,1.292
19469,1.127
11191,2.286
17730,2.862
15074,1.503
15613,2.061
8408,1.469
17820,1.875
4970,1.313
5531,3.523
6101,1.653
6395,5.00001
9345,3.55
5608,1.462
16904,3.45
8093,1.657
17666,1.758
4878,3.125
3804,2.413
17319,2.909
6486,1.696
11866,1.375
16090,1.875
7663,1.752
20209,2.811
15673,5.00001
13421,1.437
7546,1.304
10911,1.774
19014,1.125
12650,0.604
12041,1.591
9948,2.286
11681,1.651
9357,5.00001
2340,1.144
2913,1.107
7004,1.54
13292,1.41
16268,0.577
7207,1.339
9453,0.579
19099,1.702
2477,0.55
8674,2.607
15992,3.663
12780,0.774
17755,1.726
4558,2.875
13198,1.144
7904,4.374
16078,4.385
18191,3.609
9745,2.526
11734,1.43
7039,1.708
10527,4.538
6021,0.919
1126,0.873
16027,2.662
7308,1.547
20255,1.971
6634,2.618
16881,5.00001
12354,1.489
18496,1.601
1669,1.711
11836,1.48
8936,4.444
8176,2.433
12367,1.151
17893,1.375
12395,3.531
3898,1.884
6744,2.726
7919,2.259
6156,1.406
3312,1.142
479,1.577
1596,3.103
15807,3.7
9541,0.813
8473,1.845
11008,4.815
15201,3.106
14227,0.893
5715,3.179
1786,0.88
8845,3.75
20427,5.00001
12509,1.738
15794,3.5
16987,5.00001
8040,2.213
11665,2.241
883,2.54
543,2.19
10769,2.652
8798,5.00001
15931,2.302
14184,1.006
4919,1.058
19399,0.902
19759,0.516
1977,0.98
13055,0.961
4457,1.849
20286,1.821
2160,0.85
7820,1.931
990,3.275
19335,1.832
19180,2.469
5434,4.201
18244,3.071
12961,1.319
18756,0.598
510,5.00001
14097,1.0
8348,1.92
8194,2.348
839,2.344
16348,1.313
17765,1.533
13371,1.315
4839,1.792
4889,1.195
17784,1.875
762,1.654
11760,1.549
16867,2.651
4840,2.583
8950,4.054
7076,2.081
1142,1.112
6189,1.804
15669,5.00001
10159,3.726
5461,3.0
12762,0.987
5156,0.967
1801,0.94
4756,1.671
10460,2.56
9534,0.905
11248,1.463
530,2.013
1919,1.286
19564,1.293
18644,2.519
19899,0.659
11194,1.713
1949,1.461
19669,1.384
20597,0.687
19535,1.19
18238,1.75
14668,1.738
9123,1.429
20361,2.356
18945,1.44
6341,2.132
12245,0.769
18255,4.147
10864,1.852
7894,2.87
1903,1.625
12726,1.701
6679,2.424
10507,3.414
12025,0.885
1183,0.826
3060,1.563
3859,2.794
12983,1.406
17719,3.484
288,1.406
582,3.404
4687,3.5
3270,1.641
7035,1.628
16175,2.25
3879,2.092
19877,1.548
2180,1.264
11131,1.839
7623,2.07
10241,2.655
12341,5.00001
18532,1.667
17172,5.00001
11729,1.393
10224,1.882
9564,1.021
18916,0.904
6201,2.074
9575,0.675
12687,0.675
7635,2.165
11952,1.299
9770,1.091
11842,0.966
14711,2.228
185,1.128
13343,1.0
19061,2.579
4062,4.784
18805,0.804
1415,2.732
19675,1.107
9262,0.518
9926,1.873
10580,1.625
20550,1.031
17277,2.832
14450,3.944
14895,1.355
8776,2.858
12545,2.368
14171,1.557
19207,1.57
10035,1.167
6630,1.466
7380,1.125
10821,2.25
16167,3.511
2952,0.637
12978,1.325
12082,2.15
6805,1.831
9502,1.01
2205,1.193
17662,2.89
16674,3.8
20416,3.237
2456,1.1
8823,3.125
6096,1.745
17187,4.563
17750,1.601
7475,1.457
2552,0.813
6975,1.821
8651,4.007
1665,2.051
15839,3.622
3837,2.155
19090,1.859
2582,0.75
802,1.582
11285,2.143
8916,2.333
12897,1.195
15388,2.647
7963,1.671
1811,1.291
11654,2.086
3527,2.712
4295,1.725
602,2.082
19025,1.517
16794,2.807
18714,1.201
5040,1.086
11416,3.905
3275,0.807
1760,1.416
19619,1.625
14588,1.698
12791,1.034
15579,1.645
12347,1.156
16893,5.00001
18286,5.00001
13451,1.306
43,1.888
9263,0.483
4969,1.036
20259,1.069
10760,5.00001
18432,3.118
15856,4.5
15864,3.2
874,2.202
6877,1.85
17490,2.6
12691,3.387
1626,4.043
18356,5.00001
11451,3.908
2280,0.645
15973,2.183
979,2.472
16604,1.952
3819,2.554
20139,1.84
17747,2.947
16997,4.388
1179,0.538
1018,2.11
2955,0.76
12365,0.909
19454,1.383
14431,1.938
2400,1.0
6945,1.779
4646,4.1
12970,1.464
15878,2.553
18971,1.316
5425,4.141
949,2.213
16583,1.648
12066,3.393
5674,5.00001
15732,3.417
10926,1.584
18042,5.00001
5604,1.691
16479,1.512
321,0.858
13761,1.313
17272,2.55
8217,1.375
12621,1.789
17146,5.00001
11913,1.165
7254,1.456
19495,1.514
4359,3.0
18109,4.007
948,2.318
13617,0.838
11315,1.622
19144,1.604
11466,3.531
5228,0.842
11192,1.988
13078,1.186
4227,2.655
13835,1.185
20331,3.119
11032,2.48
12644,0.557
10520,3.842
18837,0.632
6393,3.915
5120,1.174
11304,1.708
11811,1.588
5239,1.049
8289,4.325
2504,0.66
19506,1.2
7391,0.929
8954,2.794
15814,3.912
110,2.625
20254,1.987
14845,1.0
14094,0.964
4077,5.00001
12294,0.956
14007,4.596
6560,3.039
12311,1.229
14738,1.319
8437,2.463
5063,1.089
12879,1.095
95,1.3
12020,0.996
10818,2.134
2611,1.063
17651,2.047
17205,2.795
20523,1.469
16793,2.609
12787,0.71
5703,2.092
17241,2.512
6457,2.395
18046,5.00001
11712,1.458
6742,2.285
8851,5.00001
17883,2.298
4791,1.257
13833,1.582
8085,2.069
319,0.814
11060,1.735
9129,1.372
5913,1.601
5614,1.504
11406,2.909
5493,5.00001
14815,3.688
330,0.824
9004,4.72
3116,1.013
20229,1.875
3331,0.75
613,2.519
7579,0.952
13583,0.758
19955,0.684
14803,4.785
6158,1.599
10569,2.257
19135,2.927
12290,0.912
9888,1.546
14707,1.804
10583,2.014
9412,1.404
14701,1.689
7496,0.831
2259,0.662
3464,1.585
14591,1.981
6900,2.115
7874,1.75
6125,1.53
11578,2.212
1278,1.544
19946,0.546
12217,0.43
10669,5.00001
19016,1.272
6057,2.539
15411,1.646
18829,0.646
7018,1.66
5688,3.801
17501,1.825
51,0.938
8500,2.186
92,1.625
8218,1.167
16830,2.621
4329,2.545
12498,1.118
9236,0.96
19664,1.224
7444,1.621
13791,1.196
8554,2.472
18305,4.513
13935,0.965
5340,3.363
10280,3.717
12114,1.42
7822,2.166
9167,2.377
7971,1.369
3869,2.804
13927,0.481
13100,2.376
9919,2.093
2593,0.508
13231,2.863
17937,2.865
10031,1.092
4526,1.393
8484,1.547
17983,2.93
6050,1.233
8846,5.00001
8166,2.26
11564,1.925
6676,3.302
18761,1.307
13694,0.687
15456,1.573
7636,2.051
17541,1.745
573,3.539
11904,1.293
13603,0.883
6993,1.812
5396,2.894
10718,2.504
20179,1.757
5679,4.643
68,0.85
10714,2.316
15295,1.875
4746,2.135
17711,3.43
18335,4.059
11487,1.885
5691,2.542
17701,2.228
17348,2.127
14204,1.577
10782,3.254
13433,1.098
4341,2.25
3017,0.521
11167,1.914
14956,1.708
13049,1.361
13898,0.674
4075,5.00001
18195,2.222
15071,1.897
12616,2.168
15454,1.114
20511,0.678
3495,2.206
16091,1.125
11566,2.075
13254,2.511
20536,1.308
1485,2.982
17515,2.922
7652,2.005
15937,2.194
14825,1.17
11295,1.987
675,2.126
5134,0.963
23,0.997
19481,1.798
11206,1.793
19573,1.748
3046,0.658
2036,0.931
3065,0.547
10354,1.864
6109,1.643
14991,1.236
7098,2.227
6375,5.00001
7871,1.796
7980,1.648
16278,0.612
6927,1.438
1041,0.991
10611,2.659
19730,1.375
18677,3.684
114,2.431
6991,1.92
4250,3.645
7550,1.512
8422,1.928
10186,1.852
17276,5.0
3853,2.25
5813,2.05
13630,0.952
19512,0.59
1758,1.404
15098,1.435
7644,1.911
3680,1.986
16470,0.738
18581,1.948
3598,2.573
14661,1.083
14242,1.083
7410,1.54
10446,3.462
9545,0.729
6278,1.356
14807,5.00001
16985,3.058
6319,1.79
15474,1.633
13756,0.943
10018,2.133
1780,0.817
10351,1.431
18548,2.813
3822,2.104
15689,5.00001
19622,0.75
5837,1.924
19182,2.692
18006,2.75
5044,1.588
9559,1.301
3838,1.991
6351,2.194
10316,3.049
16197,0.66
17287,3.294
10567,0.875
14964,2.735
15817,2.667
7790,1.608
12276,1.49
16233,1.837
13641,0.731
9655,0.613
17816,2.885
2984,0.467
3279,0.865
9066,1.181
2815,0.632
2649,0.575
4923,0.958
13118,2.193
2347,0.884
12649,0.8
19260,1.792
18984,2.611
6635,5.00001
8721,3.536
6708,0.55
1414,2.479
15035,1.558
20103,1.495
8860,5.00001
6157,1.518
3033,0.889
12807,0.675
3628,1.782
13736,1.532
13810,0.694
5556,2.844
1348,1.608
8495,2.078
7063,1.798
18742,0.679
5896,2.346
8562,3.58
1618,4.165
8471,1.805
7045,1.739
2924,0.578
3206,0.702
18205,3.365
4274,2.0
13124,1.567
14218,1.504
19185,3.846
10953,3.5
1950,1.283
4829,1.75
15141,1.538
10378,2.932
1068,0.889
3660,1.838
15290,1.881
2470,0.746
2274,0.696
1265,1.297
14606,1.775
7864,1.708
16265,0.54
3038,0.828
15620,5.00001
15205,2.941
8774,5.00001
15558,1.27
5032,1.139
19130,2.68
347,0.983
2260,0.588
6277,1.629
10125,3.505
7091,1.876
16567,2.151
5880,2.518
4952,1.152
8762,3.568
1477,1.125
8372,3.238
17746,1.337
19409,1.563
15192,3.623
9029,5.00001
7248,1.625
255,0.987
7283,1.25
9748,1.357
4513,1.426
16570,1.214
107,2.594
3717,2.215
6702,4.932
416,3.356
6516,1.826
17192,2.953
15163,1.813
11259,1.806
15555,1.143
10648,4.5
8775,3.089
19468,1.128
4606,5.00001
17255,2.583
16759,4.176
1900,1.141
7565,1.073
19705,0.962
39,1.76
14077,1.205
11072,2.271
9512,1.129
14375,3.458
2980,0.714
17378,1.398
10904,1.232
3544,3.759
2867,0.628
13613,0.834
16804,3.276
4570,1.542
6454,2.715
1878,1.105
17855,5.00001
3897,2.09
2729,0.686
14019,2.438
6850,2.344
414,2.709
7887,2.858
6386,3.625
10461,2.773
17033,3.238
5067,0.945
6485,1.809
20433,2.224
6333,3.322
14400,2.667
5932,4.515
13347,1.025
8065,2.777
14791,1.356
19794,0.55
1787,0.843
36,1.045
7767,1.644
4187,2.445
13021,1.705
1555,3.591
7252,1.375
6398,3.772
20423,4.286
9872,1.331
16865,2.154
3708,1.716
10795,5.00001
15120,1.5
12475,0.943
5775,2.527
9982,1.469
19693,2.25
18404,2.376
7073,1.739
16545,1.61
20315,2.8
17768,1.601
1746,0.939
14136,1.292
15008,1.857
14302,1.563
7260,1.488
17459,2.167
12883,1.207
4038,5.00001
3705,1.92
3955,2.349
20102,1.125
3428,1.475
11282,1.91
2507,0.719
4681,5.00001
8402,1.485
4747,1.406
17423,1.354
6711,5.00001
14632,2.0
17265,3.352
14254,0.879
11066,1.938
1809,1.406
17463,2.231
14965,2.153
10489,1.833
19888,0.793
1715,1.708
8994,2.871
7614,1.137
8676,2.821
6436,2.122
16758,3.142
5828,2.879
11387,2.113
17613,2.882
7351,1.75
12362,1.452
13458,1.012
1250,0.615
6929,1.502
15220,2.465
6531,1.993
13806,0.555
15400,1.908
8991,4.925
13817,1.104
4861,5.00001
2303,0.996
6908,2.469
12681,1.543
13280,1.393
8910,3.75
8581,5.00001
19972,1.375
19754,0.736
8250,1.862
1257,1.924
6680,2.375
8930,3.844
12203,1.456
17957,2.876
14433,2.161
2822,0.675
13726,1.0
1973,1.338
20330,3.406
267,1.512
11670,2.021
7545,1.156
2770,0.675
14116,1.029
2329,0.797
19604,0.919
14061,1.552
12491,1.239
9467,1.133
7991,1.58
14855,2.049
11876,1.242
318,0.818
1536,3.212
1471,2.062
13053,1.034
1369,1.508
740,1.84
19985,0.745
1188,0.49
11608,3.909
890,3.524
14753,1.149
18618,3.22
7383,1.087
3487,3.762
6044,1.109
16208,0.608
12753,1.271
1233,1.214
19907,0.722
14101,1.518
10870,1.375
16527,1.639
11621,3.207
13953,1.239
17361,1.589
12925,1.39
1291,1.102
15448,2.002
16372,1.077
9924,1.752
11140,1.837
7862,2.027
17240,2.36
12578,0.806
562,2.4
1031,0.689
5765,2.224
18139,3.442
13548,0.685
19549,0.795
7058,1.535
4377,3.448
20542,2.362
20402,2.118
6976,1.971
17837,2.994
19321,1.369
10945,1.485
5712,2.52
7640,2.177
1249,0.655
20117,1.64
19331,1.171
2218,1.23
11433,3.506
17838,2.655
18556,2.638
16917,5.00001
17417,1.294
17369,2.183
13702,0.813
11050,2.368
17906,2.645
16036,2.215
11947,1.16
6334,2.976
4549,1.333
13681,1.372
7044,1.719
9328,2.908
18633,3.9
10246,2.803
2354,0.83
13665,1.293
9698,1.192
20138,1.813
5327,2.833
1434,1.489
264,1.028
8324,0.94
18720,1.114
15241,5.00001
11419,2.904
18190,1.673
14922,1.843
6347,1.125
8584,5.00001
3378,1.615
14902,1.311
17428,1.507
8620,3.338
1437,2.269
16410,1.5
7960,1.61
15744,3.167
4692,4.569
7441,1.718
6255,1.558
20581,1.234
8594,3.426
18891,1.415
10411,2.339
65,0.784
14216,1.298
16768,2.728
18573,1.55
6185,1.505
15714,3.333
2865,1.053
13108,1.504
14601,1.724
5113,1.132
4408,1.5
6025,1.343
16463,1.368
6890,1.833
7512,0.895
1421,1.375
12531,0.875
19936,1.156
18601,1.851
8000,2.084
7102,2.008
4349,4.167
1660,2.917
73,0.675
1843,2.349
770,2.006
17455,1.258
1285,0.964
16719,1.669
19050,0.981
15022,1.735
1941,3.006
19471,1.555
20609,0.575
10670,5.00001
8265,1.938
3397,1.603
16968,3.854
9679,1.889
5064,1.083
20180,5.00001
4027,3.11
18082,5.00001
17460,0.375
11813,1.963
5897,2.783
15758,4.889
3963,2.08
3937,2.993
15690,5.00001
10497,1.204
1110,1.077
4414,1.743
10895,1.591
19684,0.615
10463,2.393
3146,1.368
1377,1.137
17801,3.256
7507,1.011
144,2.331
6192,1.766
3514,2.399
15851,3.31
7272,1.506
6071,4.627
13954,1.084
16046,2.195
11091,1.405
14449,3.324
13412,1.174
1830,2.122
9691,1.581
4181,1.813
11105,2.25
9411,2.584
12489,0.879
5957,1.943
11736,1.843
18628,4.023
12065,1.953
1055,1.178
17994,2.832
594,2.27
10820,1.825
1525,2.668
10133,2.217
5824,3.204
5154,1.0
10325,2.314
11212,1.829
16537,1.739
17494,5.00001
11341,1.416
761,1.619
7824,1.906
15910,2.639
13106,1.257
6999,1.54
81,1.125
7042,1.754
16329,1.338
8724,3.434
958,2.919
8664,3.553
6609,1.631
6026,1.357
10936,1.517
7238,1.511
13144,1.368
16464,1.201
3954,3.384
4403,1.563
15885,2.118
18555,2.842
4511,1.5
1666,1.976
6857,3.011
5353,5.00001
4587,1.375
17007,2.981
19078,2.61
13795,0.695
14722,2.2
17581,2.411
12106,1.034
3724,2.256
1264,1.729
4867,1.8
17790,2.152
7255,1.753
14200,1.33
10466,5.00001
15260,1.487
4374,2.109
9464,1.104
4087,3.691
8464,1.833
13685,1.402
1897,0.944
13101,2.099
7416,1.535
18118,3.401
19443,0.927
13370,1.818
16693,1.585
2529,0.669
15956,2.436
8104,1.375
6922,1.888
8907,2.906
660,1.947
15473,2.104
8744,3.57
1118,1.152
1287,0.875
6204,4.285
12923,1.577
7358,1.465
2316,1.431
1417,1.345
17418,1.204
7,2.414
13988,0.668
994,2.002
11895,0.822
4292,1.875
10336,5.00001
9881,1.622
2409,0.725
296,0.906
1864,1.167
15594,0.588
11160,2.023
11959,1.487
14633,3.0
10959,1.63
1145,0.947
5789,1.875
19515,0.958
15676,4.0
12669,0.987
11423,2.529
10876,1.775
11203,1.681
3612,1.772
18740,0.773
12084,1.878
10509,3.183
13658,1.115
9855,4.5
20464,1.866
11766,1.285
14064,1.067
12252,0.944
8381,1.469
18739,0.978
477,1.827
11573,1.928
20049,0.475
4190,2.209
18709,1.042
19513,0.813
14316,0.827
17163,5.00001
12396,2.313
18100,3.938
658,2.18
2723,1.425
1793,2.745
18821,0.666
16595,2.5
5430,3.019
16084,3.694
493,5.00001
4253,2.25
15900,2.708
1463,1.907
11019,3.346
17946,2.883
4008,4.099
2287,0.714
19543,0.675
10608,2.368
9157,1.695
444,1.737
8630,4.421
672,1.935
16732,2.616
19862,0.652
15174,2.685
5740,3.681
1494,2.671
18105,4.113
5261,5.00001
19813,1.188
3751,2.0
11195,2.019
756,3.5
11644,2.41
13011,1.429
10663,2.784
19560,0.6
20520,0.792
11881,1.25
1374,1.265
13340,1.785
9696,1.305
18612,2.7
6572,1.607
537,2.0
8904,3.5
12105,1.016
6144,1.613
646,2.435
12513,1.228
2186,0.708
3109,1.028
19695,1.175
20122,1.563
10113,2.679
13707,0.909
9624,0.576
10359,3.156
1884,1.419
15680,5.00001
17562,1.848
12672,1.16
3030,0.698
2102,0.628
10841,2.295
13589,0.635
7145,1.729
3891,1.97
13271,1.456
1995,0.477
19363,1.313
5403,3.467
19585,0.818
5292,5.00001
8051,3.156
16101,2.608
11968,0.834
4925,0.95
12523,0.881
20363,2.915
10856,2.331
9422,3.5
2978,1.007
3573,4.772
10638,2.277
15634,2.438
18127,3.606
1115,0.84
16481,1.467
3466,3.252
5145,0.953
10371,2.519
16706,2.708
11222,2.125
13815,0.985
7388,1.125
15749,3.5
11935,1.12
16247,0.728
8232,2.0
13152,2.1
2538,0.6
13800,0.913
5383,3.0
17075,2.181
7624,1.975
9027,5.00001
7025,1.472
16926,2.673
799,1.349
14934,2.905
427,2.729
19924,0.828
11144,1.821
10026,1.138
11364,2.114
16935,5.00001
14797,1.337
11807,1.355
7634,2.379
3131,0.845
232,2.634
3037,1.21
9891,1.402
15526,1.435
19467,1.637
12749,1.661
13868,1.519
7423,1.593
18441,2.41
11701,2.185
11141,1.734
10044,1.601
20158,3.75
5369,5.00001
16855,3.179
16319,1.759
10798,5.00001
17021,3.822
3157,0.822
6884,1.851
7342,1.77
18036,2.718
10650,3.782
7902,3.227
9329,1.875
6739,3.427
14053,1.125
16503,0.909
4412,2.0
2314,1.652
2018,0.578
7412,1.509
10599,2.25
12027,1.173
11977,1.285
11650,3.159
18688,3.056
14040,1.625
14149,1.113
9450,0.559
3424,1.478
17476,4.026
10059,1.574
11436,2.898
9617,1.015
14675,0.675
20378,3.375
4080,2.631
4962,1.344
14341,4.667
16888,3.5
8209,1.159
797,1.926
5467,4.125
1883,1.185
10504,3.5
16894,5.00001
2372,0.639
8011,2.199
1198,0.562
19416,1.293
13819,1.041
6167,1.613
4094,3.804
17458,2.25
480,1.531
7126,2.768
16871,4.12
16895,3.742
8261,3.1
6939,1.752
11719,1.583
1331,1.344
18927,2.1
3305,0.632
4355,5.00001
3104,0.635
15891,1.938
18419,2.187
10247,2.898
10231,1.825
1420,0.875
5205,1.057
13459,1.038
1234,1.558
13599,1.594
1709,1.85
9255,0.617
430,2.356
13165,2.43
18092,3.689
2328,0.722
227,2.573
10373,2.948
577,4.125
4233,5.00001
684,1.831
6818,2.114
7750,1.984
5220,0.974
3785,3.194
10448,5.00001
5794,2.583
8953,2.686
8751,3.669
8988,3.137
11457,4.083
13181,1.878
6973,1.633
4182,2.444
8494,1.814
19380,0.854
6037,0.988
6431,2.123
11633,2.583
13580,0.779
2758,0.847
17690,2.327
1654,3.658
1292,1.308
7855,1.695
19146,1.563
591,2.418
17114,3.417
18738,0.852
5137,0.968
14795,1.25
14976,1.31
13525,0.883
17112,5.00001
13977,1.175
18600,2.841
10408,1.903
5697,3.444
14299,1.394
4979,1.286
4888,1.096
15390,4.192
17766,1.375
2847,1.017
8370,1.378
11591,2.701
19477,1.215
19337,1.393
12731,2.257
4635,1.5
3540,2.613
5876,2.325
2383,1.076
20332,2.796
5977,2.123
1160,0.864
5955,1.708
8967,3.36
13217,1.797
14344,1.125
17540,1.935
2768,0.588
2634,0.921
1573,2.0
19224,2.405
3951,2.448
11668,1.88
16328,1.364
13692,0.989
18882,1.099
1329,1.403
12659,0.968
3916,2.121
3772,3.65
5484,4.667
6081,1.917
16918,5.00001
1050,1.099
10078,1.456
623,1.567
8009,2.217
18409,2.791
9531,0.831
20529,2.043
9292,2.527
10979,2.331
3080,2.042
1501,2.278
